gameStatus,gameProfit,flightLetter,prizepoolAddedValue,hasGuarantee,rake,seriesName,seriesWasAutoCreated,prizepoolPlayerContributions,tournamentId,totalEntries,gameType,tournamentType,__typename,venueFee,totalDuration,guaranteeAmount,entityId,seriesAssignmentConfidence,startingStack,gameFrequency,isSeries,entityGameTypeKey,totalInitialEntries,buyIn,isMainEvent,tournamentSeriesId,gameStartDateTime,venueAssignmentConfidence,dayNumber,gameEndDateTime,seriesAssignmentStatus,venueAssignmentStatus,averagePlayerStack,requiresVenueAssignment,suggestedVenueName,prizepoolPaid,gameVariant,totalUniquePlayers,totalAddons,isRegular,name,gameDayOfWeek,_version,venueGameTypeKey,venueId,prizepoolCalculated,wasEdited,prizepoolSurplus,id,playersRemaining,entityQueryKey,isSatellite,guaranteeOverlayCost,rakeRevenue,totalChipsInPlay,totalRebuys,finalDay,totalBuyInsCollected,updatedAt,venueScheduleKey,seriesCategory,eventNumber,gameTags,buyInBucket,sourceUrl,registrationStatus,fullRakeRealized,consolidationType,missingFlightCount,rakeSubsidy,consolidationKey,projectedRakeRevenue,isPartialData,parentGameId,suggestedSeriesName,seriesTitleId
FINISHED,1411.2,,0,TRUE,22.4,,FALSE,6148.8,868,63,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,63,120,FALSE,,2025-03-27T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5750,NLHE,33,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $120 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6148.8,FALSE,1148.8,15adccec-7a7d-4983-ad84-8ed51e53d8fb,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,1411.2,,30,FALSE,7560,2025-12-11T10:53:46.807Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=868,CLOSED,,,,,,,,,,
FINISHED,1020,,0,FALSE,20,,FALSE,5100,461,51,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,51,120,FALSE,,2024-04-18T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4600,NLHE,34,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $120 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5100,FALSE,,f03c4a8b-a6d5-43e0-a277-d7a214352992,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,1020,,17,FALSE,6120,2025-12-10T20:41:44.817Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=461,CLOSED,,,,,,,,,,
FINISHED,1702.4,,0,TRUE,22.4,,FALSE,7417.6,896,76,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,76,120,FALSE,,2025-04-24T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6920,NLHE,48,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $120 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,7417.6,FALSE,2417.6,e2db2679-edd2-4e62-9158-467cb32ecb45,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,1702.4,,28,FALSE,9120,2025-12-11T10:56:17.005Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=896,CLOSED,,,,,,,,,,
FINISHED,705.6,,0,FALSE,29.4,,FALSE,4574.4,351,24,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,24,220,FALSE,,2024-01-11T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4600,NLHE,18,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4574.4,FALSE,,8e972531-c830-4cf7-9cbc-264c2f74b5d5,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,705.6,,6,FALSE,5280,2025-12-10T20:32:06.779Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=351,CLOSED,,,,,,,,,,
FINISHED,650,,0,FALSE,25,,FALSE,5070,354,26,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,26,220,FALSE,,2024-01-25T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4670,NLHE,18,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5070,FALSE,,bce3d4c7-372a-4582-b329-3ffcf314b83c,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,650,,8,FALSE,5720,2025-12-10T20:32:28.240Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=354,CLOSED,,,,,,,,,,
FINISHED,882,,0,FALSE,29.4,,FALSE,5718,455,30,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,30,220,FALSE,,2024-04-04T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5320,NLHE,19,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5718,FALSE,,f40bd99c-309f-45f8-a802-88541ea088d4,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,882,,11,FALSE,6600,2025-12-10T20:41:18.597Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=455,CLOSED,,,,,,,,,,
FINISHED,450,,0,FALSE,25,,FALSE,3510,450,18,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,18,220,FALSE,,2024-03-28T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4600,NLHE,14,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,3510,FALSE,,b630c277-f2bc-42fa-a2c8-bb8b906b8ee0,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,450,,4,FALSE,3960,2025-12-10T20:40:55.257Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=450,CLOSED,,,,,,,,,,
FINISHED,911.4,,0,FALSE,29.4,,FALSE,5908.6,346,31,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,31,220,FALSE,,2023-12-28T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5510,NLHE,19,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5908.6,FALSE,,b5e77d3c-722e-4de0-a36d-7a4a66f8c4bd,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,911.4,,12,FALSE,6820,2025-12-10T20:31:44.040Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=346,CLOSED,,,,,,,,,,
FINISHED,705.6,,0,FALSE,29.4,,FALSE,4574.4,156,24,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,24,220,FALSE,,2023-12-14T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4600,NLHE,18,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4574.4,FALSE,,32c7130e-cc4f-406d-a32b-06650fce304c,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,705.6,,6,FALSE,5280,2025-12-10T20:13:37.457Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=156,CLOSED,,,,,,,,,,
FINISHED,793.8,,0,FALSE,29.4,,FALSE,5146.2,349,27,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,27,220,FALSE,,2024-01-04T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4750,NLHE,19,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5146.2,FALSE,,7d530225-1a66-4afd-a0ba-e42ccc88d1ca,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,793.8,,8,FALSE,5940,2025-12-10T20:31:57.439Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=349,CLOSED,,,,,,,,,,
FINISHED,550,,0,FALSE,25,,FALSE,4290,391,22,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,22,220,FALSE,,2024-03-21T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4600,NLHE,16,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4290,FALSE,,4a9ad752-179d-4644-83b9-cfb7f313f104,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,550,,6,FALSE,4840,2025-12-10T20:35:51.658Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=391,CLOSED,,,,,,,,,,
FINISHED,793.8,,0,TRUE,29.4,,FALSE,5146.2,343,27,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0201-0500,27,220,FALSE,,2023-12-21T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4750,NLHE,22,0,TRUE,"$5,000 GTD Thursday Grind Thursday Weekly $220 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5146.2,FALSE,146.2,b208cfd4-b812-4dd0-8d14-58dd1e05744e,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0201-0500,FALSE,0,793.8,,5,FALSE,5940,2025-12-11T05:53:56.362Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=343,CLOSED,,,,,,,,,,
FINISHED,400,,356,TRUE,28,,FALSE,4644,129,27,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,27,200,FALSE,,2023-06-29T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4644,NLHE,18,0,TRUE,"$5,000 GTD Thursday's at Kings Room Thursday Weekly $200 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4644,FALSE,,be7ac441-61f0-48fd-b52f-ba6610eb2a9d,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,356,756,,9,FALSE,5400,2025-12-11T05:53:08.462Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=129,CLOSED,,,,,,,,,,
FINISHED,952,,0,TRUE,28,,FALSE,5848,132,34,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,34,200,FALSE,,2023-07-13T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5450,NLHE,23,0,TRUE,"$5,000 GTD Thursday's at Kings Room Thursday Weekly $200 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5848,FALSE,848,dea9cb81-2d73-44bd-9ca0-45fea6197a12,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,952,,11,FALSE,6800,2025-12-11T05:53:51.622Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=132,CLOSED,,,,,,,,,,
FINISHED,1120,,0,FALSE,28,,FALSE,6880,123,40,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,40,200,FALSE,,2023-06-22T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6480,NLHE,26,0,TRUE,"$5,000 GTD Thursday's at Kings Room Thursday Weekly $200 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6880,FALSE,,a2743ab3-54d5-4e17-987b-c2adb2b733fe,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,1120,,14,FALSE,8000,2025-12-10T19:33:12.363Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=123,CLOSED,,,,,,,,,,
FINISHED,720,,0,FALSE,24,,FALSE,5280,119,30,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,30,200,FALSE,,2023-06-15T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5280,NLHE,21,0,TRUE,"$5,000 GTD Thursday's at Kings Room Thursday Weekly $200 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5280,FALSE,,f613444c-cec3-45e2-8991-13c9730dbe38,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,720,,9,FALSE,6000,2025-12-10T19:32:50.762Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=119,CLOSED,,,,,,,,,,
FINISHED,672,,0,FALSE,24,,FALSE,4928,90,28,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#THURSDAY#NLHE#0101-0200,28,200,FALSE,,2023-06-08T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4700,NLHE,20,0,TRUE,"$5,000 GTD Thursday's at Kings Room Thursday Weekly $200 rebuy until 9:40pm",THURSDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#THURSDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4928,FALSE,,3b2db153-1d8a-401c-b7a1-e01fe5230c89,,42101695-1332-48e3-963b-3c6ad4e909a0#THURSDAY#NLHE#0101-0200,FALSE,0,672,,8,FALSE,5600,2025-12-10T19:13:07.430Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#THURSDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=90,CLOSED,,,,,,,,,,
FINISHED,1599,,0,FALSE,41,,FALSE,10101,124,39,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,50000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#FRIDAY#NLHE#0201-0500,39,300,FALSE,,2023-06-23T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,9610,NLHE,27,0,TRUE,"$8,000 GTD Friday's at Kings Room Late rego 9:40pm",FRIDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#FRIDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,10101,FALSE,,add1e494-d5a8-484a-96a9-e9c540637c45,,42101695-1332-48e3-963b-3c6ad4e909a0#FRIDAY#NLHE#0201-0500,FALSE,0,1599,,12,FALSE,11700,2025-12-10T19:33:16.562Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#FRIDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=124,CLOSED,,,,,,,,,,
FINISHED,-800,,1784,TRUE,41,,FALSE,6216,130,24,TOURNAMENT,REBUY,Game,400,Total Time,8000,42101695-1332-48e3-963b-3c6ad4e909a0,0,50000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#FRIDAY#NLHE#0201-0500,24,300,FALSE,,2023-06-30T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,7500,NLHE,20,0,TRUE,"$8,000 GTD Friday's at Kings Room Late rego 9:40pm",FRIDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#FRIDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6216,FALSE,,3d3869fe-cad4-4194-ac43-984e7ec5a76e,,42101695-1332-48e3-963b-3c6ad4e909a0#FRIDAY#NLHE#0201-0500,FALSE,1784,984,,4,FALSE,7200,2025-12-11T05:53:21.842Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#FRIDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=130,CLOSED,,,,,,,,,,
FINISHED,1120,,0,FALSE,35,,FALSE,8480,120,32,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,50000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#FRIDAY#NLHE#0201-0500,32,300,FALSE,,2023-06-16T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,8080,NLHE,21,0,TRUE,"$8,000 GTD Friday's at Kings Room Late rego 9:40pm",FRIDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#FRIDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,8480,FALSE,,d7158281-1271-4160-8ddb-ae743e1da197,,42101695-1332-48e3-963b-3c6ad4e909a0#FRIDAY#NLHE#0201-0500,FALSE,0,1120,,11,FALSE,9600,2025-12-10T19:32:57.863Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#FRIDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=120,CLOSED,,,,,,,,,,
FINISHED,1025,,0,FALSE,41,,FALSE,6475,144,25,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,50000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#FRIDAY#NLHE#0201-0500,25,300,FALSE,,2023-07-14T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,7500,NLHE,18,0,TRUE,"$8,000 GTD Friday's at Kings Room Rebuys Until 9:40pm",FRIDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#FRIDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6475,FALSE,,a3a813fe-1300-44f5-a5a0-3e4432402d8a,,42101695-1332-48e3-963b-3c6ad4e909a0#FRIDAY#NLHE#0201-0500,FALSE,0,1025,,7,FALSE,7500,2025-12-10T20:10:19.096Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#FRIDAY#NLHE,,,"[""Re-Entry""]",0201-0500,https://kingsroom.com.au/tournament/?id=144,CLOSED,,,,,,,,,,
FINISHED,150,,875,TRUE,25,,FALSE,5125,1217,41,TOURNAMENT,REBUY,Game,1300,Total Time,6000,42101695-1332-48e3-963b-3c6ad4e909a0,0,40000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#TUESDAY#NLHE#0101-0200,41,150,FALSE,,2025-11-25T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6000,NLHE,23,0,TRUE,Bella Vista Hotel Tuesday $6k GTD,TUESDAY,1,6316925d-1163-4b25-8d26-5728a03d99b8#REGULAR#TUESDAY#NLHE,6316925d-1163-4b25-8d26-5728a03d99b8,5125,FALSE,,57c7b42c-f29b-49e4-9800-4625bb8d4244,,42101695-1332-48e3-963b-3c6ad4e909a0#TUESDAY#NLHE#0101-0200,FALSE,875,1025,,18,FALSE,6150,2025-12-11T11:23:18.906Z,6316925d-1163-4b25-8d26-5728a03d99b8#TUESDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=1217,CLOSED,,,,,,,,,,
FINISHED,1225,,0,TRUE,25,,FALSE,6125,1209,49,TOURNAMENT,REBUY,Game,1300,Total Time,6000,42101695-1332-48e3-963b-3c6ad4e909a0,0,40000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#TUESDAY#NLHE#0101-0200,49,150,FALSE,,2025-11-18T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6125,NLHE,31,0,TRUE,Bella Vista Hotel Tuesday $6k GTD,TUESDAY,1,6316925d-1163-4b25-8d26-5728a03d99b8#REGULAR#TUESDAY#NLHE,6316925d-1163-4b25-8d26-5728a03d99b8,6125,FALSE,125,fb4da1d9-9aac-434a-b267-9945957e8992,,42101695-1332-48e3-963b-3c6ad4e909a0#TUESDAY#NLHE#0101-0200,FALSE,0,1225,,18,FALSE,7350,2025-12-11T11:22:45.106Z,6316925d-1163-4b25-8d26-5728a03d99b8#TUESDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=1209,CLOSED,,,,,,,,,,
